Comment: ACERO: frecuencia: 34.450000E0
 Hz
Time (s),Voltage (V)
1.246372000000000035e+01,9.167420985061393024e-01
1.246376000000000062e+01,9.155907296200690437e-01
1.246380000000000088e+01,9.155907296200690437e-01
1.246383999999999936e+01,9.142748794664861123e-01
1.246387999999999963e+01,9.137814356594216036e-01
1.246391999999999989e+01,9.118076604340429325e-01
1.246396000000000015e+01,9.116431791654692196e-01
1.246400000000000041e+01,9.099983664814861317e-01
1.246404000000000067e+01,9.091759601406897984e-01
1.246407999999999916e+01,9.080245912649114182e-01
1.246411999999999942e+01,9.072021849260228921e-01
1.246415999999999968e+01,9.058863347854514414e-01
1.246419999999999995e+01,9.050639284486241554e-01
1.246424000000000021e+01,9.047349659141147304e-01
1.246428000000000047e+01,9.030901532434646439e-01
1.246432000000000073e+01,9.034191157773419079e-01
1.246435999999999922e+01,9.035835970443280019e-01
1.246439999999999948e+01,9.030901532434646439e-01
1.246443999999999974e+01,9.017743031092171346e-01
1.246448000000000000e+01,8.998005279116252364e-01
1.246452000000000027e+01,8.991426028467673914e-01
1.246456000000000053e+01,8.988136403145267073e-01
1.246460000000000079e+01,8.981557152504219266e-01
1.246463999999999928e+01,8.966753838580192593e-01
1.246467999999999954e+01,8.960174587955427317e-01
1.246471999999999980e+01,8.948660899374119015e-01
1.246476000000000006e+01,8.942081648763096080e-01
1.246480000000000032e+01,8.925633522257351293e-01
1.246484000000000059e+01,8.920699084311696225e-01
1.246488000000000085e+01,8.914119833721840802e-01
1.246491999999999933e+01,8.912475021075153547e-01
1.246495999999999960e+01,8.902606145201548138e-01
1.246499999999999986e+01,8.891092456696448876e-01
1.246504000000000012e+01,8.884513206128917817e-01
1.246508000000000038e+01,8.871354705008696051e-01
1.246512000000000064e+01,8.866420267093708674e-01
1.246515999999999913e+01,8.849972140730457681e-01
1.246519999999999939e+01,8.856551391272060592e-01
1.246523999999999965e+01,8.843392890193779721e-01
1.246527999999999992e+01,8.838458452294498668e-01
1.246532000000000018e+01,8.805562199703215187e-01
1.246536000000000044e+01,8.803917387076867218e-01
1.246540000000000070e+01,8.790758886077086887e-01
1.246543999999999919e+01,8.792403698700990144e-01
1.246547999999999945e+01,8.775955572475679922e-01
1.246551999999999971e+01,8.775955572475679922e-01
1.246555999999999997e+01,8.775955572475679922e-01
1.246560000000000024e+01,8.756217821045507721e-01
1.246564000000000050e+01,8.764441884136090488e-01
1.246568000000000076e+01,8.756217821045507721e-01
1.246571999999999925e+01,8.749638570578507357e-01
1.246575999999999951e+01,8.747993757962516659e-01
1.246579999999999977e+01,8.744704132731445645e-01
1.246584000000000003e+01,8.736480069659070535e-01
1.246588000000000029e+01,8.733190444432242794e-01
1.246592000000000056e+01,8.726611193982215520e-01
1.246596000000000082e+01,8.728256006594269367e-01
1.246599999999999930e+01,8.728256006594269367e-01
1.246603999999999957e+01,8.718387130926487094e-01
1.246607999999999983e+01,8.721676756147871412e-01
1.246612000000000009e+01,8.715097505706311809e-01
1.246616000000000035e+01,8.715097505706311809e-01
1.246620000000000061e+01,8.710163067878311516e-01
1.246624000000000088e+01,8.705228630053029049e-01
1.246627999999999936e+01,8.705228630053029049e-01
1.246631999999999962e+01,8.723321568759018207e-01
1.246635999999999989e+01,8.723321568759018207e-01
1.246640000000000015e+01,8.710163067878311516e-01
1.246644000000000041e+01,8.710163067878311516e-01
1.246648000000000067e+01,8.705228630053029049e-01
1.246651999999999916e+01,8.703583817445202930e-01
1.246655999999999942e+01,8.697004567016918264e-01
1.246659999999999968e+01,8.703583817445202930e-01
1.246663999999999994e+01,8.698649379623536460e-01
1.246668000000000021e+01,8.688780503988337012e-01
1.246672000000000047e+01,8.688780503988337012e-01
1.246676000000000073e+01,8.688780503988337012e-01
1.246679999999999922e+01,8.688780503988337012e-01
1.246683999999999948e+01,8.680556440967275300e-01
1.246687999999999974e+01,8.682201253570887012e-01
1.246692000000000000e+01,8.680556440967275300e-01
1.246696000000000026e+01,8.683846066174797373e-01
1.246700000000000053e+01,8.677266815760955598e-01
1.246704000000000079e+01,8.675622003158244278e-01
1.246707999999999927e+01,8.670687565351916648e-01
1.246711999999999954e+01,8.669042752750406589e-01
1.246715999999999980e+01,8.672332377953726468e-01
1.246720000000000006e+01,8.665753127548289081e-01
1.246724000000000032e+01,8.678911628363964459e-01
1.246728000000000058e+01,8.637791313378642144e-01
1.246732000000000085e+01,8.637791313378642144e-01
1.246735999999999933e+01,8.641080938570585568e-01
1.246739999999999959e+01,8.647660188958057326e-01
1.246743999999999986e+01,8.644370563763723592e-01
1.246748000000000012e+01,8.646015376360741689e-01
1.246752000000000038e+01,8.647660188958057326e-01
1.246756000000000064e+01,8.660818689747359356e-01
1.246759999999999913e+01,8.657529064548236120e-01
1.246763999999999939e+01,8.654239439350313035e-01
1.246767999999999965e+01,8.650949814153586770e-01
1.246771999999999991e+01,8.659173877147648968e-01
1.246776000000000018e+01,8.659173877147648968e-01
1.246780000000000044e+01,8.657529064548236120e-01
1.246784000000000070e+01,8.660818689747359356e-01
1.246787999999999919e+01,8.662463502347369504e-01
1.246791999999999945e+01,8.670687565351916648e-01
1.246795999999999971e+01,8.667397940149197400e-01
1.246799999999999997e+01,8.677266815760955598e-01
1.246804000000000023e+01,8.687135691383521818e-01
1.246808000000000050e+01,8.680556440967275300e-01
1.246812000000000076e+01,8.683846066174797373e-01
1.246815999999999924e+01,8.692070129198865569e-01
1.246819999999999951e+01,8.701939004837679903e-01
1.246823999999999977e+01,8.703583817445202930e-01
1.246828000000000003e+01,8.729900819206624085e-01
1.246832000000000029e+01,8.743059320116364219e-01
1.246836000000000055e+01,8.744704132731445645e-01
1.246840000000000082e+01,8.744704132731445645e-01
1.246843999999999930e+01,8.743059320116364219e-01
1.246847999999999956e+01,8.747993757962516659e-01
1.246851999999999983e+01,8.751283383194803367e-01
1.246856000000000009e+01,8.754573008428302439e-01
1.246860000000000035e+01,8.754573008428302439e-01
1.246864000000000061e+01,8.762797071517365310e-01
1.246868000000000087e+01,8.759507446280829779e-01
1.246871999999999936e+01,8.762797071517365310e-01
1.246875999999999962e+01,8.775955572475679922e-01
1.246879999999999988e+01,8.771021134614029879e-01
1.246884000000000015e+01,8.774310759854825337e-01
1.246888000000000041e+01,8.772665947234276063e-01
1.246892000000000067e+01,8.782534822962144716e-01
1.246895999999999916e+01,8.797338136574532896e-01
1.246899999999999942e+01,8.798982949199658510e-01
1.246903999999999968e+01,8.800627761825088324e-01
1.246907999999999994e+01,8.808851824956828169e-01
1.246912000000000020e+01,8.813786262839543584e-01
1.246916000000000047e+01,8.817075888096218561e-01
1.246920000000000073e+01,8.822010325983529189e-01
1.246923999999999921e+01,8.802272574450825671e-01
1.246927999999999948e+01,8.815431075467728972e-01
1.246931999999999974e+01,8.830234389135177553e-01
1.246936000000000000e+01,8.831879201766427157e-01
1.246940000000000026e+01,8.838458452294498668e-01
1.246944000000000052e+01,8.845037702827486248e-01
1.246948000000000079e+01,8.851616953365395446e-01
1.246951999999999927e+01,8.866420267093708674e-01
1.246955999999999953e+01,8.872999517647641721e-01
1.246959999999999980e+01,8.879578768206516370e-01
1.246964000000000006e+01,8.886158018770335953e-01
1.246968000000000032e+01,8.894382081982070698e-01
1.246972000000000058e+01,8.907540583136955847e-01
1.246976000000000084e+01,8.915764646368840030e-01
1.246979999999999933e+01,8.923988709608489112e-01
1.246983999999999959e+01,8.927278334906524337e-01
1.246987999999999985e+01,8.937147210808102926e-01
1.246992000000000012e+01,8.948660899374119015e-01
1.246996000000000038e+01,8.958529775300017040e-01
1.247000000000000064e+01,8.961819400611149566e-01
1.247003999999999913e+01,8.973333089209961644e-01
1.247007999999999939e+01,8.988136403145267073e-01
1.247011999999999965e+01,8.994715653791335308e-01
1.247015999999999991e+01,9.009518967763365804e-01
1.247020000000000017e+01,9.012808593093944998e-01
1.247024000000000044e+01,9.048994471813536222e-01
1.247028000000000070e+01,9.052284097159263299e-01
1.247031999999999918e+01,9.065442598554834808e-01
1.247035999999999945e+01,9.085180350686256068e-01
1.247039999999999971e+01,9.086825163365939151e-01
1.247043999999999997e+01,9.091759601406897984e-01
1.247048000000000023e+01,9.101628477497409886e-01
1.247052000000000049e+01,9.104918102863461815e-01
1.247056000000000076e+01,9.113142166284173840e-01
1.247059999999999924e+01,9.123011042399559178e-01
1.247063999999999950e+01,9.132879918526450869e-01
1.247067999999999977e+01,9.139459169284110951e-01
1.247072000000000003e+01,9.147683232738392789e-01
1.247076000000000029e+01,9.155907296200690437e-01
1.247080000000000055e+01,9.167420985061393024e-01
1.247084000000000081e+01,9.180579486635772613e-01
1.247087999999999930e+01,9.185513924731476543e-01
1.247091999999999956e+01,9.193737988230762381e-01
1.247095999999999982e+01,9.201962051738116211e-01
1.247100000000000009e+01,9.215120553366681344e-01
1.247104000000000035e+01,9.221699804188725480e-01
1.247108000000000061e+01,9.233213493139776906e-01
1.247112000000000087e+01,9.248016807528769423e-01
1.247115999999999936e+01,9.252951245664281510e-01
1.247119999999999962e+01,9.238147931266518231e-01
1.247123999999999988e+01,9.251306432952117742e-01
1.247128000000000014e+01,9.264464934658525053e-01
1.247132000000000041e+01,9.274333810952007928e-01
1.247136000000000067e+01,9.285847499975911079e-01
1.247139999999999915e+01,9.297361189015818095e-01
1.247143999999999942e+01,9.313809316243496506e-01
1.247147999999999968e+01,9.320388567143742531e-01
1.247151999999999994e+01,9.330257443503957582e-01
1.247156000000000020e+01,9.348350383528413188e-01
1.247160000000000046e+01,9.356574447189061061e-01
1.247164000000000073e+01,9.366443323592718029e-01
1.247167999999999921e+01,9.377957012745338217e-01
1.247171999999999947e+01,9.387825889174762350e-01
1.247175999999999974e+01,9.394405140134332033e-01
1.247180000000000000e+01,9.407563642069377563e-01
1.247184000000000026e+01,9.424011769518059189e-01
1.247188000000000052e+01,9.438815084250304910e-01
1.247192000000000078e+01,9.453618399009544593e-01
1.247195999999999927e+01,9.455263211762239273e-01
1.247199999999999953e+01,9.465132088285425072e-01
1.247203999999999979e+01,9.481580215850823334e-01
1.247208000000000006e+01,9.491449092406142318e-01
1.247212000000000032e+01,9.499673156211467795e-01
1.247216000000000058e+01,9.512831658317455474e-01
1.247220000000000084e+01,9.555596790310807442e-01
1.247223999999999933e+01,9.567110479732652273e-01
1.247227999999999959e+01,9.570400105284798675e-01
1.247231999999999985e+01,9.585203420286242393e-01
1.247236000000000011e+01,9.603296360880918536e-01
1.247240000000000038e+01,9.608230799232064800e-01
1.247244000000000064e+01,9.621389301516777293e-01
1.247247999999999912e+01,9.631258178244634927e-01
1.247251999999999938e+01,9.644416680567576838e-01
1.247255999999999965e+01,9.655930370118110950e-01
1.247259999999999991e+01,9.667444059685432745e-01
1.247264000000000017e+01,9.674023310874306780e-01
1.247268000000000043e+01,9.692116251672053817e-01
1.247272000000000070e+01,9.697050690078663493e-01
1.247275999999999918e+01,9.710209192511446430e-01
1.247279999999999944e+01,9.715143630929430341e-01
1.247283999999999970e+01,9.729946946202029379e-01
1.247287999999999997e+01,9.744750261502637123e-01
1.247292000000000023e+01,9.748039887128804315e-01
1.247296000000000049e+01,9.769422453732707901e-01
1.247300000000000075e+01,9.779291330646615599e-01
1.247303999999999924e+01,9.782580956287367790e-01
1.247307999999999950e+01,9.797384271687991086e-01
1.247311999999999976e+01,9.808897961463558524e-01
1.247316000000000003e+01,9.789160207573049943e-01
1.247320000000000029e+01,9.813832399944037999e-01
1.247324000000000055e+01,9.818766838427662735e-01
1.247328000000000081e+01,9.835214966729151076e-01
1.247331999999999930e+01,9.854952720737192307e-01
1.247335999999999956e+01,9.863176784922128570e-01
1.247339999999999982e+01,9.879624913318376667e-01
1.247344000000000008e+01,9.889493790373031779e-01
1.247348000000000035e+01,9.910876357368365586e-01
1.247352000000000061e+01,9.924034860164420158e-01
1.247356000000000087e+01,9.935548550129561507e-01
1.247359999999999935e+01,9.953641491538480768e-01
1.247363999999999962e+01,9.963510368688741625e-01
1.247367999999999988e+01,9.978313684438161468e-01
1.247372000000000014e+01,9.989827374485453770e-01
1.247376000000000040e+01,1.000134106455023986e+00
1.247380000000000067e+01,1.001285475463254526e+00
1.247383999999999915e+01,1.003588213484981617e+00
1.247387999999999941e+01,1.003094769622591143e+00
1.247391999999999967e+01,1.005561988937776263e+00
1.247395999999999994e+01,1.006219914089858891e+00
1.247400000000000020e+01,1.007700245684152840e+00
1.247404000000000046e+01,1.009509539858925553e+00
1.247408000000000072e+01,1.009509539858925553e+00
1.247411999999999921e+01,1.011154352748879326e+00
1.247415999999999947e+01,1.015266384989629955e+00
1.247419999999999973e+01,1.016088791440507233e+00
1.247423999999999999e+01,1.017240160473266153e+00
1.247428000000000026e+01,1.019213935962157480e+00
1.247432000000000052e+01,1.019213935962157480e+00
1.247436000000000078e+01,1.021516674039189221e+00
1.247439999999999927e+01,1.021516674039189221e+00
1.247443999999999953e+01,1.023654930831440657e+00
1.247447999999999979e+01,1.024477337291652912e+00
1.247452000000000005e+01,1.025628706337496032e+00
1.247456000000000031e+01,1.026944556677814147e+00
1.247460000000000058e+01,1.027602481848858718e+00
1.247464000000000084e+01,1.029576257365540926e+00
1.247467999999999932e+01,1.029740738658838417e+00
1.247471999999999959e+01,1.031385551593850147e+00
1.247475999999999985e+01,1.032207958062747011e+00
1.247480000000000011e+01,1.034017252297589673e+00
1.247484000000000037e+01,1.034510696180600764e+00
1.247488000000000063e+01,1.036319990421176840e+00
1.247491999999999912e+01,1.036977915600687083e+00
1.247495999999999938e+01,1.037964803371073330e+00
1.247499999999999964e+01,1.038129284666268415e+00
1.247503999999999991e+01,1.039938578915885259e+00
1.247508000000000017e+01,1.041418910578034707e+00
1.247512000000000043e+01,1.039280653733682280e+00
1.247516000000000069e+01,1.041747873170036476e+00
1.247519999999999918e+01,1.042241317058320238e+00
1.247523999999999944e+01,1.044544055208119993e+00
1.247527999999999970e+01,1.044544055208119993e+00
1.247531999999999996e+01,1.046353349473856165e+00
1.247536000000000023e+01,1.047669199851805732e+00
1.247540000000000049e+01,1.048985050232174920e+00
1.247544000000000075e+01,1.050629863211044901e+00
1.247547999999999924e+01,1.052110194895271356e+00
1.247551999999999950e+01,1.053919489180172864e+00
1.247555999999999976e+01,1.054248451777922702e+00
1.247560000000000002e+01,1.055728783469682242e+00
1.247564000000000028e+01,1.056880152565409903e+00
1.247568000000000055e+01,1.058031521663009400e+00
1.247572000000000081e+01,1.059018409462443744e+00
1.247575999999999929e+01,1.060992185065450677e+00
1.247579999999999956e+01,1.061650110267680747e+00
1.247583999999999982e+01,1.063623885878060005e+00
1.247588000000000008e+01,1.064610773685327860e+00
1.247592000000000034e+01,1.065597661493983273e+00
1.247596000000000060e+01,1.067077993209571307e+00
1.247600000000000087e+01,1.067900399719583504e+00
1.247603999999999935e+01,1.069380731440043641e+00
1.247607999999999961e+01,1.069545212742510465e+00
1.247611999999999988e+01,1.073492764013360468e+00
1.247616000000000014e+01,1.074644133138243918e+00
1.247620000000000040e+01,1.075795502265037396e+00
1.247624000000000066e+01,1.076453427481206093e+00
1.247627999999999915e+01,1.078262721828893600e+00
1.247631999999999941e+01,1.078756165742720929e+00
1.247635999999999967e+01,1.079414090961705153e+00
1.247639999999999993e+01,1.080894422706712543e+00
1.247644000000000020e+01,1.081716829233090094e+00
